N,P,K,temperature,humidity,ph,rainfall,label
54,64,53,38.56916139563657,93.9121659073101,6.881365768598307,115.86098688960033,papaya
16,144,205,23.808961037951427,92.25983779138852,5.533836173713368,120.9839954925967,apple
14,53,22,27.37597237016353,80.2432786488862,6.626604505069262,42.73190950829398,mungbean
55,76,15,28.5137004662566,58.61055911494654,7.0624704707212524,66.5609582632781,blackgram
20,60,86,18.66696884127025,19.09342845625552,8.292173704045574,79.41833248076439,chickpea
18,41,23,24.58131186180032,58.15818377827823,7.914289989316711,42.68547635062728,mothbeans
41,141,194,15.27885930301838,80.1034062838379,6.304844091767956,71.64198916182653,grapes
63,38,39,26.403557690299916,82.71100651882148,5.821663474934901,163.30722707093216,jute
36,66,80,18.811208109830105,15.408884810191037,6.336578111593648,88.88329484264523,chickpea
19,42,28,31.84815449565019,49.870458015977306,4.753592553867722,92.15580448568832,mango
22,72,84,18.756209215733264,16.2650060652702,6.478546003309587,91.41312861322058,chickpea
48,59,77,19.56095368628164,16.09055751427136,6.158548932966523,84.0029960501919,chickpea
110,46,17,24.537470660450797,76.6110365355452,7.763818302036428,65.60188996929362,cotton
4,46,23,30.15172311227133,40.97056810855492,7.25763014063579,62.90859050728208,mothbeans
80,43,43,23.494107493516506,81.156517363147,7.04304504082122,150.94998614933817,jute
123,7,49,26.789131874364504,82.1849426901822,6.303321560785888,41.522258269359895,watermelon
32,133,198,21.764628123201724,92.38546456489216,5.516347706104604,122.47126785162448,apple
27,84,83,16.46586640544024,15.9802530561749,7.531927833625206,68.09296449335046,chickpea
7,141,199,31.59037430190634,81.81813965661661,6.35429173929815,64.33817260976282,grapes
1,20,42,22.715278897665552,90.75809467610684,6.828406524603344,108.86227045464756,pomegranate
87,56,35,24.0592834831408,80.56531361387675,6.208944051229526,165.27422265442763,jute
61,56,21,31.173326146241628,68.3391238226261,7.046624978261414,74.2394430527896,blackgram
53,61,54,24.823289575897096,90.2084503570686,6.660716188183434,107.3874783778148,papaya
14,66,23,25.461615453659665,64.24807523048104,6.427120323902792,43.91373051714365,lentil
35,34,36,27.54413280738615,47.944984020419845,6.631490359760305,94.3756568862288,mango
38,24,29,33.46898512193454,53.78318344089066,4.585443487342876,99.6244789914034,mango
42,75,24,32.303571699232755,63.07207524412735,7.624724192077271,71.98723299330194,blackgram
124,48,26,24.394083470795355,83.57459859508472,6.770001764694461,61.16843514230303,cotton
98,6,44,26.880047759718916,91.06559605041606,6.106671838353414,24.05966953298244,muskmelon
111,39,29,26.77703167009623,56.03561672542691,6.295827531078581,139.41880203115858,coffee
90,47,42,24.399942205044063,81.59883712416925,7.890616662408031,248.8446086532572,rice
0,5,35,24.208314317081424,91.04427735189968,5.93399362649386,105.39434071311824,pomegranate
81,18,46,25.42652417460176,81.98651402415675,6.873835254401036,53.63672843471598,watermelon
27,19,31,31.24902766852836,54.140865418519965,6.551500568542275,94.01199900220954,mango
78,11,52,27.786708968775045,91.72583437217465,6.777984102434644,21.27992910719461,muskmelon
62,41,44,24.202481362971017,79.83980936038003,6.814849614970712,164.24080621559423,jute
30,6,12,26.55355607459836,95.38112685874977,7.032193502176324,117.51183200150268,orange
4,42,33,28.79781111231127,47.88212663864912,4.926727508751864,91.78294389839203,mango
40,125,202,38.69413780352737,83.55420415070085,5.897743390901102,70.75345449185409,grapes
52,57,51,24.459215828238744,92.89257333383968,6.856622816153096,113.43682208445958,papaya
31,64,56,25.150272624570917,91.16533156989028,6.5737014140471866,192.4215472932624,papaya
28,22,31,26.82839454459583,51.4834451213302,5.5471801743828815,101.1621692222979,mango
90,22,48,25.935155089714677,83.30016206519649,6.390028459029057,55.58565578836733,watermelon
89,38,38,24.675291435985308,80.60342603767586,6.080892873686084,187.91458899863443,rice
55,67,79,19.651005387420845,17.670925727089934,8.222668799049957,72.40701883559706,chickpea
60,63,21,24.382837538680494,71.39569085466992,6.539159215928355,111.89903332658068,maize
61,61,15,30.718598612972063,64.61587785049862,7.242142100287997,61.45202400660156,blackgram
45,62,20,21.461041536547555,66.52788958569552,6.857954261134603,42.543111569284285,lentil
43,56,46,39.46762290884952,92.4758320247566,6.689629903363052,206.87867570631732,papaya
101,92,45,28.48633803688997,80.32150491366879,5.78403098114135,93.61107521620148,banana
17,122,203,22.406570088343383,92.075933638529,6.051391259001191,103.8382954660932,apple
26,142,197,22.92699489540035,92.02752222469049,6.10719575544006,108.06725653864352,apple
12,42,17,26.397396455018058,53.6369092890453,8.174193329686693,41.230027748470505,mothbeans
63,41,34,24.73614002505752,81.12266024476719,6.723883204499429,197.3498676349637,jute
57,67,85,19.95117339163199,18.45499664594152,6.348668421213177,87.81521684303532,chickpea
118,30,30,27.24298447862747,66.23183532796762,7.129277605973461,115.0268716500482,coffee
16,27,14,31.25127571985068,90.2231141064049,6.332378978265111,109.93532213798062,orange
34,49,17,25.964403060386584,57.14324348633132,6.588058028060891,63.48747392571877,mothbeans
29,72,17,22.95576912759128,63.78168037898477,6.697557050815655,52.29402822337573,lentil
86,52,45,27.25674596342776,72.5517896222854,6.446632064528114,167.86336868679732,jute
101,5,45,27.803648194727,91.8166813760396,6.265472688762409,21.44245602361657,muskmelon
9,68,20,19.43854546065977,23.80327090411801,5.6172569728208455,123.68882345166688,kidneybeans
59,48,22,23.79145269663486,63.756068919282406,6.540638195814892,85.42989278760722,maize
63,50,45,20.90330535602955,83.75097692683921,5.853631632353209,284.7398745572364,rice
32,16,31,30.138996810621205,55.37572944663024,6.903898089452056,93.70374792223984,mango
31,9,46,25.51068279881076,85.89807424451621,5.892751233790922,106.90367911868051,pomegranate
80,50,41,24.820776701200952,83.64319190414137,5.390833467045363,193.9020632007834,rice
96,42,21,26.541463623235032,73.19907847468224,6.444664218084867,99.9360002839986,maize
29,60,16,25.51777821569978,66.71879477268973,6.998537768653605,49.88301136175894,lentil
27,73,20,29.949988604952235,38.952922011752015,4.654300845901986,95.43712968636729,pigeonpeas
21,67,15,23.32973007754861,22.807480622168367,5.8794538040898345,120.81210074232864,kidneybeans
18,78,22,36.54205956740126,40.54587166194964,5.125312257881965,150.7975506515263,pigeonpeas
77,72,46,27.59693838743694,80.6354823714841,6.121673715368713,108.2584343866459,banana
39,64,23,24.53402897003575,60.59100368332416,7.315204529275381,71.45546376659001,blackgram
106,27,24,25.552631588732776,68.85741190231874,6.916351846531212,200.99232407313085,coffee
22,28,26,28.45202947966101,45.30849506601635,4.899457918592284,92.63189978332244,mango
38,80,19,18.705703930140025,19.998408850881983,5.655536199494144,80.85966107921607,kidneybeans
56,56,78,17.207392686544353,18.91876172454403,8.726701999136669,67.65773731784896,chickpea
43,137,202,42.99916814703986,80.99531483072153,5.564906891753031,67.97177310947346,grapes
116,45,24,24.879373462284885,76.59224946836439,7.877934262481474,69.7790198555904,cotton
40,129,196,23.39883101573429,90.85880047920108,5.659368118987705,106.49180880104404,apple
19,12,33,26.632980862263228,99.98187601,5.756592802071643,210.26779513823007,coconut
0,134,201,14.722547001130533,82.79327536224403,5.552688884284757,67.95390792802223,grapes
8,5,7,26.159100955049123,94.70862724118896,7.138748311476807,114.50608346482429,orange
5,28,31,25.39348096119442,96.19567676181371,6.001368094636251,133.88652814033605,coconut
24,67,14,28.93781399815113,70.46094199120952,6.87778132396414,43.57745697260036,lentil
83,57,40,21.49797848421641,80.7846107126993,7.237959263680533,221.30015247262088,rice
112,12,52,26.782408801042017,89.50808320234833,6.607348366844365,47.96310919874842,watermelon
5,19,41,24.61754717488272,94.4520538205136,6.599647564521789,104.22437177175996,pomegranate
106,87,53,27.57705026680745,78.1359993448315,5.944774117484439,102.5573866257582,banana
26,37,20,28.74043375299682,39.22895806294518,8.70003697698856,75.78004333113273,mothbeans
24,60,22,22.310296967670222,19.942287179185765,5.926047608169936,134.43116836601848,kidneybeans
16,56,15,29.61448123117941,56.8118229856036,7.890540089950841,39.68909984111362,mothbeans
18,5,8,31.542036264918163,91.71777863690976,7.278079527877341,102.9457176516169,orange
33,143,199,23.798724052854823,90.66925071761226,5.86613373027867,102.33489710423152,apple
96,5,44,27.564891428905863,92.49630847791244,6.157403040560002,25.91852762933781,muskmelon
14,44,22,23.982118131300314,60.566536891674296,6.336738214612718,37.505752965532665,mothbeans
63,61,42,26.082176802199537,80.72056035601801,5.649893928044589,202.92712224440135,rice
64,46,20,19.644639668771383,69.12708574303421,6.720102960668503,85.7852748526988,maize
43,26,35,19.89356154442203,96.062054276524,5.481575713406039,107.55519558636432,pomegranate
90,52,40,25.944830363999376,81.48737184988029,5.370473823776842,275.282770430621,rice
99,23,55,28.519964247481536,90.6324888096647,6.173891657136336,20.22020645390949,muskmelon
47,5,31,26.11934177256601,97.48879018149894,6.197924682852994,160.59315261445252,coconut
99,46,18,24.448063098130564,74.80982908741711,6.338351129001,70.85234163717536,cotton
94,90,46,29.02783374458243,75.79084859476886,6.131992416018942,92.5305344586292,banana
17,12,38,23.83299373543943,93.57358516360723,6.867383218582651,110.21449137870572,pomegranate
33,17,44,23.150354466075868,92.07675050962926,6.478644827655288,105.86977047054496,pomegranate
45,123,202,37.65131355403488,83.57869365080656,5.957690934436986,71.42110589121147,grapes
109,27,47,28.800367724920346,92.67821456617766,6.291455855459213,24.700662278599253,muskmelon
3,67,19,35.79858174024254,47.41851843278255,6.024949589650984,134.04803527752057,pigeonpeas
113,12,54,27.53325820625521,93.94404116914454,6.1807348688884,23.22827116106572,muskmelon
41,72,20,21.340980784777276,62.34170758455445,4.321447786317524,141.46862429247386,pigeonpeas
42,63,24,32.80941119135573,67.96702995265994,7.549837458247592,64.37042611071169,blackgram
83,22,48,26.616179334259236,86.79839552347941,6.952948061857318,50.99550867881011,watermelon
22,125,197,22.79328755948152,91.06543934556235,5.544572356650705,109.3997451143625,apple
107,87,52,27.55394497870304,78.86042189966469,5.923202675412162,99.65593261980644,banana
9,78,16,19.946456465606367,61.551446702412136,6.224513654191825,37.98595060167811,lentil
22,22,44,24.14637773701928,89.24097490716377,6.100890475587223,105.83094691526452,pomegranate
45,46,45,40.1767647431497,95.27987139992526,6.590527278699114,178.40690644200433,papaya
117,24,30,27.67762161412925,66.18435832762933,6.962165964457243,118.86069502979645,coffee
27,66,15,29.477704771390822,69.50539838140155,7.123477297952999,67.70631678201507,blackgram
113,37,35,23.31799076967239,51.42555751762507,6.0874577635711,174.87789650815935,coffee
24,51,20,27.69161617149047,51.90886554261509,5.0926668714571,37.71161868335697,mothbeans
18,36,33,30.809537232111257,52.49238035065136,6.083569359853533,99.30475146418394,mango
20,75,19,19.910892471352224,66.398366804073,6.913141694094292,42.97595481906056,lentil
67,46,37,23.590038805448028,74.93018564572263,6.93399063162876,178.89474451086593,jute
35,70,50,41.65484323916295,92.17414082790636,6.587866818840697,218.8517222052693,papaya
31,81,22,18.224516615938214,70.20159196391567,6.321837123556255,48.80578333644185,lentil
76,38,24,24.13838479514861,68.49659817078134,6.861442832097182,99.43811985988832,maize
10,121,196,22.940731334581947,82.01803430972777,6.031994496697918,71.53108326845643,grapes
91,14,49,29.85621064627217,92.67111492392344,6.621514688509583,28.35136813128367,muskmelon
104,29,32,26.48307383568108,61.19852896598529,7.105510073579397,140.76262440911023,coffee
83,25,26,24.43327817630042,53.66810074690419,5.945899851696255,189.1351526592581,coffee
40,144,198,15.387045385255814,80.66061697949154,5.653264345562109,71.44288604347285,grapes
26,15,36,20.466875809743957,88.99399183671544,5.656993422831711,102.6063470439021,pomegranate
7,124,197,22.3161979344203,89.79281611804147,5.731605510156588,111.23926624200116,apple
7,52,20,32.62213970308396,46.361850228034434,7.325270173022974,134.7816250656091,pigeonpeas
9,10,5,8.95118823956091,91.66299284352591,6.7082055740347,113.50009298839755,orange
11,36,21,28.49221117059538,88.07143423152799,7.151994890797938,58.27344150737253,mungbean
31,25,9,13.1213213833223,93.48378578836424,7.267842309967667,102.51134838691031,orange
30,59,23,25.135948059024518,62.52525598935704,6.659013680557349,38.081046372039786,lentil
50,70,76,18.53603827171789,14.83380400408573,6.784005398311522,81.26313510795974,chickpea
27,21,37,22.336735607585453,93.99964664839284,6.955566393304474,111.02736239035204,pomegranate
118,37,24,22.53151848588593,79.07876539829462,7.210215801784229,92.21609136884076,cotton
70,50,36,23.814194232369505,72.1026191091264,7.725666260344511,160.24219682564004,jute
63,54,37,23.36779356972142,82.65312487328451,6.01218367347018,252.62893647702904,rice
78,52,43,23.108355253544268,80.42763625562874,7.358015813711459,165.80224591925577,jute
27,65,16,20.63277071320495,23.606298506345,5.529603721607908,147.83852781522913,kidneybeans
17,68,22,22.88848707422623,41.95643132012088,4.870481790682556,136.4949002686511,pigeonpeas
43,63,53,35.04619682017662,92.48372411073387,6.611181511416143,231.3725473519856,papaya
69,60,37,24.083219902629924,78.28082735421923,6.199740195998236,182.14306603674987,jute
25,65,21,20.998619982438047,21.3851707622207,5.612248390500279,130.94410571385268,kidneybeans
62,47,51,33.90543291768369,91.42168767780063,6.768827927451715,41.63753409111372,papaya
15,22,25,25.841431650150163,97.42037040237363,5.606103364604599,147.66182434454691,coconut
69,65,49,41.76184297674872,90.22686760881032,6.60030232532196,104.99248316166629,papaya
36,78,15,20.198967028661706,63.14604999344326,5.946215453069921,41.094260722877365,lentil
6,62,23,28.76373995916504,46.00330881476416,7.738056584754478,47.55626755466089,mothbeans
9,120,200,22.65621791935168,94.07854632376107,5.857142527484719,115.02847483952851,apple
60,47,20,19.38632358639049,69.22749600520736,6.87042525353658,83.29133840484836,maize
94,52,25,25.0697208004502,71.20405879526665,6.729797406987433,105.0516331170435,maize
25,13,27,28.39260799652608,95.96193588008292,6.410464187692786,144.43405843083772,coconut
58,74,15,33.52639959827923,65.96039807208872,6.927557159371634,63.80343651992172,blackgram
59,81,14,29.786722714343814,63.851883334975774,7.450338132729299,72.60163591601598,blackgram
77,56,21,25.36097251588398,74.87176070812319,6.442906108182313,76.08381478836145,maize
12,38,26,32.832283477398505,49.9608877796247,5.445367110132822,101.2492975550144,mango
23,68,21,20.16790969023293,21.81053384277648,5.626270877746255,99.49089035801732,kidneybeans
26,123,195,22.76024697509909,94.2088052909236,6.049798804918761,121.97549872628122,apple
37,132,203,22.474787260890285,93.33976079842812,6.010511536667735,105.6951860687596,apple
32,66,21,21.59096138543553,63.770631243616656,6.135190239499112,47.77741320319576,lentil
9,74,25,20.503553754436208,25.138784635805404,5.866940567883562,70.55941358712533,kidneybeans
44,65,48,37.846797565588126,91.812913443292,6.81856243400116,90.65758592485392,papaya
39,21,31,27.206444109384854,99.55233843327876,6.37555742868398,159.06097436545954,coconut
113,33,32,22.47283122889804,67.80740732419805,6.997622920715737,169.3260600529528,coffee
121,5,52,29.00655172054452,95.11837140556764,6.349155655928119,28.479061589958256,muskmelon
27,71,24,31.653265653804613,47.09751727962298,6.998524087583259,151.60831475772824,pigeonpeas
87,20,52,27.61521307238592,93.87711880177396,6.005993615032394,26.492811970792857,muskmelon
135,37,15,23.59655547983675,75.01603474391588,5.72273761076543,67.92905948526175,cotton
43,58,46,22.373685999356447,90.4698690938568,6.630434382942033,141.34214750468,papaya
43,61,13,29.692088458916345,64.48477780895706,7.541155472394086,66.92632138596197,blackgram
30,57,19,19.129999464384223,65.81383948158663,7.036234816248265,45.78989595453197,lentil
39,40,21,25.597657264049424,53.930766578434806,5.022001409670323,38.17231030902335,mothbeans
13,126,204,22.87871926601155,92.79652610298676,6.402335067423984,109.7858254872714,apple
55,74,14,29.67601371221377,61.41682307512305,7.129063389122984,65.1141768740947,blackgram
89,59,16,18.357040680324975,70.81375143157275,6.556849020275302,82.4012056066137,maize
16,21,27,26.94536231660296,53.18287961767779,4.255983059892368,94.56033847147955,mango
97,91,56,26.520576076533253,84.50340449953883,6.086526342918841,114.3101637585138,banana
12,47,23,28.53566539961438,84.33393182179694,6.830288340843211,45.877515025997695,mungbean
18,124,203,8.825674745,83.04148325133092,6.118108229867556,74.1715483021214,grapes
75,55,15,25.38576378785501,67.84162319125224,6.85261809930362,94.76847791499596,maize
27,5,37,21.213195789427544,86.56512735423388,5.770215042704186,108.36262112968042,pomegranate
25,9,15,30.452805718483795,91.18166000401598,7.827804737576356,114.74760210554632,orange
16,39,17,29.17897675729004,87.28653630581223,7.119836161736605,35.93783896378244,mungbean
17,67,14,31.362656382814016,32.645143674509576,7.570686209281195,185.32652498253776,pigeonpeas
97,80,50,26.343302312359484,83.24809492227477,6.495831508037384,89.8691927164981,banana
30,60,53,31.015983185957307,92.68858977514532,6.635445713063133,76.92198579038599,papaya
23,138,196,22.21699519116665,92.19711506721468,5.743760949072509,124.79947659154344,apple
17,33,29,26.594820681497403,93.22200709455832,6.323155854535447,213.6075021179314,coconut
2,125,205,22.342193790929688,90.77204556001034,5.759883398259187,128.11513561290232,apple
57,66,22,30.741130740986645,69.71038336381469,7.620922624250566,66.6449060150678,blackgram
12,58,15,29.524494221015228,88.39290253184693,6.393434609289627,54.71253863220005,mungbean
19,35,22,29.21118859157939,82.00929600548817,6.870775077439955,45.70974552876788,mungbean
37,30,42,25.50906537360559,88.28092146312662,7.027151333746111,110.62881384519764,pomegranate
30,17,10,8.825674745,89.84970500486767,7.240897792022031,107.4597027236206,orange
16,73,18,26.711232954287997,70.01485972474262,7.558823591711443,33.9623903648652,lentil
12,61,23,32.05085144759308,56.01292735737708,6.234012496868659,63.518527666428426,mothbeans
15,61,21,23.671892410149,64.80756006086213,6.540732840035871,49.905551215763616,lentil
49,58,86,20.30407845874789,14.670752972700964,6.440200201539872,86.13557320199223,chickpea
35,13,35,27.84914212471883,95.91014610340426,6.104568544473884,149.20413278348684,coconut
31,71,24,26.489470458704204,59.657941007868935,5.793644555069711,94.27731128210486,pigeonpeas
63,57,36,25.99013511096128,81.58349839486111,6.178446963034333,163.58423235894767,jute
40,75,23,26.26109870617719,68.55430837168433,7.767534680924717,67.16644283820654,blackgram
32,57,15,27.237490095246976,84.8436318757328,7.090142718746412,52.38126235008558,mungbean
68,57,38,23.41207301258396,83.14193211242083,6.183965619873952,230.1822037499938,rice
57,62,14,30.542263211903418,64.08032476644631,7.3131256550011186,63.92076532317349,blackgram
93,31,45,21.62906514296693,82.22844215962222,6.784620651769201,271.6261977200353,rice
35,14,27,27.278279559705503,90.96132482115338,6.406818393910802,165.8843201996751,coconut
99,40,20,22.66005214755055,76.4779285813168,7.699816248599111,89.00856459391827,cotton
48,48,52,39.9307621216751,93.26322459155584,6.892142428441579,237.9562219844263,papaya
50,79,85,17.246262529996557,15.90684577822746,7.683098542318856,84.6946787594362,chickpea
3,16,5,9.073272949850647,91.4636500906828,6.894265613844339,116.1121748364398,orange
74,61,21,26.99571366297536,61.84821248967387,6.240053445611974,90.07251770721663,maize
11,35,29,33.7594260571428,44.83336431796166,6.213320773010803,99.2973518834943,mango
25,70,16,35.31866668435655,58.12461676701072,7.396706812097608,118.6320055550535,pigeonpeas
11,56,17,28.247845748065632,82.25290337344988,6.832079036623701,38.147236823261615,mungbean
30,38,14,24.83700595753889,44.61254023292259,6.001293676368132,57.85229626428233,mothbeans
104,42,20,23.253610105787462,79.55610847320527,6.070071035716556,80.49085725393526,cotton
0,134,200,22.034290572567556,91.1130698410907,6.103761071115617,121.33607795342748,apple
20,83,19,28.64791747562971,68.86950831465114,6.709740261407815,64.55732093548977,blackgram
68,53,49,24.46445960168618,92.39527939217108,6.547075188944852,77.43965581723303,papaya
32,81,26,23.065068235463578,22.59306595532851,5.937655094114757,66.73265522194683,kidneybeans
117,89,51,25.223448164856524,80.82197503524856,6.193733177606356,99.90508372725348,banana
27,42,24,25.207850164728363,55.07860095081416,5.1090530734866535,47.098706036493454,mothbeans
104,88,53,29.894356734244173,76.75832145551406,6.388213731779042,93.08782490864844,banana
44,55,49,41.85812614829843,91.64323895613478,6.581983630205202,69.25178142638772,papaya
55,55,45,25.292080058883915,93.68105582078736,6.739215734438648,235.957000611696,papaya
117,84,50,25.507459430239766,78.57394922490273,6.165948409069991,93.24524820834657,banana
116,47,22,23.488247704903728,78.76945193572524,8.030740158151955,63.80042051139437,cotton
10,18,42,22.00700008173869,95.86166619135577,5.921580396203032,102.36700116332624,pomegranate
93,48,42,24.489955890011256,81.9654360416595,7.738353314924449,238.84428864161487,rice
36,136,205,28.37841947240724,83.48604030069245,6.259421243345773,74.9968538922784,grapes
16,20,33,29.979232596623905,53.268072032140175,6.296268119225879,92.7604580250832,mango
79,56,19,18.48504240456309,77.29754903375203,6.230103615260417,89.14537582247137,maize
62,40,40,25.124301992793026,87.4863624531726,7.271143918678652,151.1222348390721,jute
98,33,35,27.441175309856767,63.64092083385214,6.708644583584912,142.04536196380127,coffee
36,135,200,20.66949572966389,80.33445679920298,6.275437051895369,69.02840748289958,grapes
30,70,23,27.184497921856277,66.03384723101146,7.74601789802542,63.79900769330338,blackgram
11,5,43,18.479830181046392,88.21099617179347,6.911868204983913,109.60805680613812,pomegranate
5,22,31,31.04189355530869,49.09138346340765,6.224307867557516,92.0292424065247,mango
18,123,202,23.53783459727278,90.24707765989064,5.762200610262198,113.8853028888826,apple
30,8,40,25.034021121807925,91.49694687195624,5.851550689404003,106.47900581136582,pomegranate
73,42,43,26.29692918768523,83.77229184544245,6.414051615530111,179.19041297000797,jute
26,64,17,29.89949998938584,61.31069085865644,9.24488991707962,56.98805127160514,mothbeans
80,42,38,24.2383812838681,85.90814050938455,6.481197403720103,147.28742965828374,jute
37,39,21,29.00403373962832,62.88161401121511,7.738034705011902,42.163207494979126,mothbeans
134,36,19,22.763177888813736,84.83414147002017,6.6559206629610514,68.06641422760484,cotton
53,69,15,34.07194594301621,66.96482736766527,7.462937749588166,67.20636748386873,blackgram
112,40,26,21.58870923062733,78.91889204239729,7.3785217567962915,86.9582804476479,cotton
29,21,34,32.31870374612262,53.31788656306291,6.72980650573571,90.11435584760186,mango
112,79,51,25.301779807844884,80.4626965092963,5.99224890803471,94.422621369625,banana
14,134,205,39.62830153404679,80.06695297497818,6.5379776540583725,73.72933336512095,grapes
92,87,50,28.40651144143949,79.5270595738584,5.678193372474163,119.10384891553332,banana
94,52,37,23.413226222004432,80.87484254482546,6.446002745299633,268.6783781951631,rice
105,12,50,27.226215452641483,92.12586506783693,6.14721276775834,20.97599962263738,muskmelon
21,56,19,16.237331756651226,20.021366123820737,5.579523994937758,82.1392615642768,kidneybeans
25,45,17,30.456842729281,54.04197001161554,5.124613257701356,40.870703258113984,mothbeans
119,34,30,24.40982710547937,68.15568103981386,6.397659419776143,176.46842308515923,coffee
30,30,25,28.455457554506783,45.65363505425495,5.00337850776736,100.88114292880005,mango
121,21,54,28.93273074903294,93.57297226303724,5.91460345748575,20.602864775691643,muskmelon
3,19,45,18.5741094812894,86.30353557999703,6.297221231186003,101.67631118211662,pomegranate
61,65,50,33.26304652635825,90.48604555912674,6.588516704614004,79.51205355296916,papaya
62,56,36,24.40543000875188,79.15216732472736,6.230842803977459,183.7911592144894,jute
84,37,42,25.11935828289617,86.69236006544544,7.308218194156405,172.7601895836533,jute
9,30,40,20.59740502048361,90.44103535256244,6.506069991799922,111.06961698997507,pomegranate
66,53,53,31.17133673621911,93.05254805874742,6.772076325873301,135.00491522667377,papaya
1,136,204,16.426326163494586,81.0391444703431,6.177152470809156,71.87251850060325,grapes
52,64,77,17.084237468701303,14.476428321796714,7.86679515867277,76.56059917059214,chickpea
18,72,18,18.994272775497794,37.56006732606377,6.118235683805756,206.7458667291309,pigeonpeas
29,14,6,17.787428656611894,91.61599850097014,7.586666081638563,110.49444734541514,orange
100,16,52,24.981363090757743,80.00419492973936,6.190420856641572,44.97771529846579,watermelon
49,52,78,18.602724425297637,16.389505783367852,8.236484508400142,82.94452435796936,chickpea
33,57,23,23.166431408772244,20.94292932415116,6.015130289232928,117.90004493785707,kidneybeans
24,45,23,32.93200167685383,54.73546083366215,5.895268782630689,43.390409432929886,mothbeans
6,69,19,18.210433366245518,25.044709972205837,5.867659240893056,120.03342031868804,kidneybeans
35,5,14,22.90043465904019,91.6025016465473,6.611025419892716,111.84944709520192,orange
38,23,27,26.972844611666822,96.03642583815214,6.3149920083993,151.5100692266072,coconut
25,43,20,31.852812113225863,52.4043331147372,9.519840599613364,73.27044645125491,mothbeans
15,124,196,22.42022556264825,93.82790974299458,6.414978633797308,120.67145808296,apple
1,65,21,27.60105704843718,59.46535624026756,6.22429599882725,47.311893789052384,lentil
13,13,30,37.03688225671566,49.0713188204054,4.800669963694462,96.86258300876187,mango
75,60,21,27.42428745979135,61.14875148138329,6.290291572259462,90.15211478775632,maize
50,61,55,35.20718912673703,90.74309056031096,6.79705805002839,64.9656814110475,papaya
33,142,196,23.464598686648216,94.45933826119924,6.408232350298663,115.92225464449842,apple
116,80,54,29.24864138306674,76.70383479723687,5.557135418013275,98.81961491939248,banana
1,76,19,22.768643318888262,41.22396166320675,6.306890338335574,174.07949668351392,pigeonpeas
101,75,52,27.88150859719468,83.99805294092164,6.470421799274252,87.56926111207,banana
15,64,17,17.969177202973356,18.60881642864572,5.74143514930544,132.40627650391704,kidneybeans
123,41,33,24.29291015233081,54.72738668942832,6.92392905620266,119.82578040776087,coffee
66,47,24,22.31658114616309,71.58441823199558,6.852705963802663,106.92639457436512,maize
15,8,10,24.062354852932565,91.19104773727032,7.543875919984314,113.44031515678844,orange
73,51,16,22.337929124581173,72.26950096580485,6.075156618847422,101.59798724828538,maize
34,28,34,18.012021117455376,95.23274749803107,5.6252155499433565,106.96517255154448,pomegranate
51,69,81,18.315214066178047,15.521638571504274,7.355069264191149,78.87520569633723,chickpea
83,6,44,28.990773330285805,91.3232435501613,6.7013445309160025,24.51046880936519,muskmelon
29,11,36,27.56324033983547,97.20597294116745,6.0821552051262335,154.44505888841874,coconut
39,77,79,20.45217311067614,14.6974684481212,7.950494443228357,93.69068372496486,chickpea
5,37,22,27.60036265170869,86.71679120382805,6.895361960110271,44.42817739970059,mungbean
40,14,27,36.20876186860202,53.5976351626932,4.638048393799958,91.26689234728552,mango
33,67,15,28.30244518636375,69.38844232226181,6.766867976464199,67.0453644911782,blackgram
43,66,48,36.03579739283922,91.2758151929966,6.673399520520092,159.38543198513725,papaya
73,39,43,25.84376824939461,83.30454381242555,4.763702242343038,232.18290304744224,rice
40,75,21,28.87025158258118,50.21627761927792,5.61316006877337,184.07178306168868,pigeonpeas
61,58,48,28.259807271308187,89.979948311415,6.848739273110114,145.51013915922294,papaya
33,62,22,33.526660263043134,58.956786888032646,6.913457112728143,150.95499531384257,pigeonpeas
22,49,15,29.049012896204097,86.2014458191238,6.559539990370112,47.192481421675424,mungbean
91,12,46,26.027420434214857,80.4957405222632,6.235754002601116,55.20101378046715,watermelon
16,22,35,20.23563605675114,87.71285127274365,6.966626957326157,102.70657768102414,pomegranate
33,58,21,30.578074689704085,59.87048002435826,5.0237538646720425,173.3450545967192,pigeonpeas
22,60,76,18.223059982473096,14.25803981,6.431759272740755,91.23032937091136,chickpea
33,58,25,27.71242711929649,39.846154335181424,7.9828032685699615,69.3116198927473,mothbeans
6,24,27,25.16921459124198,94.2889401266109,5.569938996781165,200.83284887663095,coconut
3,58,25,27.97877134924853,81.94376151451793,6.523534851664726,53.95460341387693,mungbean
78,48,41,23.34400617497081,78.00380893377252,7.234924303420992,151.91506592740643,jute
31,74,15,28.740869831454848,62.87316076697013,7.595160234925164,44.40213381584425,lentil
113,24,45,26.74540997656769,86.82519710178777,6.1998037437136615,50.83353344163522,watermelon
121,52,16,24.755369366973785,75.56055211815884,6.106205222188766,61.20135841333845,cotton
11,135,197,21.72465992524254,93.21241565330976,6.0398609239776615,124.39225346868828,apple
90,22,52,27.13031524198895,93.85151835148514,6.048563176452887,28.37094652634561,muskmelon
72,47,34,26.27307819706477,83.27243991184743,5.5377121110245735,192.63532586731927,rice
15,15,30,31.86693663483568,45.83311564575727,5.87923090732701,93.84360710532737,mango
